PID	date_sold	store_number	quantity
15388	2017-01-21	256	1
16556	2017-01-21	165	6
1091	2017-01-21	114	7
3272	2017-01-21	130	6
18960	2017-01-21	326	6
2711	2017-01-21	208	7
3247	2017-01-21	55	1
9231	2017-01-21	198	9
8914	2017-01-21	123	2
6409	2017-01-21	463	11
12191	2017-01-21	378	1
8055	2017-01-21	298	5
8132	2017-01-21	251	3
18737	2017-01-21	459	1
2050	2017-01-21	113	1
13093	2017-01-21	47	1
21615	2017-01-21	73	6
3492	2017-01-21	6	6
5695	2017-01-21	436	5
17171	2017-01-21	194	1
24276	2017-01-21	251	1
17889	2017-01-21	83	1
7923	2017-01-21	373	2
13114	2017-01-20	359	6
8252	2017-01-20	5	6
23556	2017-01-20	90	5
24716	2017-01-20	241	3
3501	2017-01-20	289	2
23769	2017-01-20	204	3
21684	2017-01-20	52	4
5	2017-01-20	194	7
18595	2017-01-20	234	7
9409	2017-01-20	284	1
24400	2017-01-20	380	6
16573	2017-01-20	57	6
392	2017-01-20	369	2
16756	2017-01-20	474	6
20135	2017-01-20	293	3
23116	2017-01-20	266	3
23875	2017-01-20	137	2
21640	2017-01-20	199	1
19049	2017-01-20	108	3
21934	2017-01-20	68	4
7625	2017-01-20	43	2
22508	2017-01-20	36	2
5321	2017-01-20	425	8
23803	2017-01-20	273	1
13384	2017-01-20	318	5
2608	2017-01-20	372	6
21052	2017-01-20	346	2
5853	2017-01-20	289	4
4567	2017-01-20	249	2
14571	2017-01-20	267	1
17930	2017-01-20	124	1
2909	2017-01-20	252	16
19627	2017-01-20	304	4
4130	2017-01-20	14	4
17430	2017-01-20	183	2
10392	2017-01-20	284	6
9763	2017-01-20	284	2
1493	2017-01-20	310	1
22225	2017-01-20	415	6
3372	2017-01-20	49	3
3011	2017-01-20	76	4
24794	2017-01-20	54	3
6572	2017-01-20	313	2
9253	2017-01-20	430	6
10255	2017-01-20	41	2
23979	2017-01-20	21	3
14611	2017-01-20	131	2
15916	2017-01-20	440	2
8705	2017-01-20	302	2
236	2017-01-20	176	1
16789	2017-01-20	66	1
16677	2017-01-20	348	5
5803	2017-01-20	85	6
9069	2017-01-20	253	1
2286	2017-01-20	374	2
12283	2017-01-20	184	1
22406	2017-01-20	310	6
17336	2017-01-19	241	4
21498	2017-01-19	297	9
15949	2017-01-19	149	4
9519	2017-01-19	491	4
19250	2017-01-19	412	5
21735	2017-01-19	79	7
21700	2017-01-19	136	5
10094	2017-01-19	471	6
11141	2017-01-19	30	2
13123	2017-01-19	392	7
12358	2017-01-19	449	2
9948	2017-01-19	411	11
20049	2017-01-19	302	1
22952	2017-01-19	341	4
5016	2017-01-19	348	5
12066	2017-01-19	426	1
11186	2017-01-19	86	3
9597	2017-01-19	196	2
14861	2017-01-19	73	2
21548	2017-01-19	271	2
14007	2017-01-19	81	5
12530	2017-01-19	404	4
15949	2017-01-19	209	1
14023	2017-01-19	347	8
18324	2017-01-19	346	1
22581	2017-01-19	422	7
7979	2017-01-19	401	1
10674	2017-01-19	92	6
15041	2017-01-18	84	1
14469	2017-01-18	20	2
14859	2017-01-18	271	1
10999	2017-01-18	34	3
11940	2017-01-18	68	1
22377	2017-01-18	196	1
20371	2017-01-18	105	4
24654	2017-01-18	322	2
1626	2017-01-18	251	2
2694	2017-01-18	52	2
12768	2017-01-18	307	6
8883	2017-01-18	157	4
4280	2017-01-18	112	5
10501	2017-01-18	211	1
13180	2017-01-18	13	1
20397	2017-01-18	253	6
2612	2017-01-18	311	9
20620	2017-01-18	43	3
16489	2017-01-18	388	2
21625	2017-01-18	97	5
11516	2017-01-18	1	5
19137	2017-01-18	57	3
23274	2017-01-18	125	3
23641	2017-01-18	481	4
21698	2017-01-18	5	2
13914	2017-01-18	184	1
7330	2017-01-18	491	1
8454	2017-01-18	31	4
24302	2017-01-18	420	5
878	2017-01-18	31	3
2396	2017-01-18	90	7
19604	2017-01-18	239	3
13649	2017-01-18	171	3
3502	2017-01-18	147	1
15331	2017-01-18	462	5
9866	2017-01-18	145	7
25057	2017-01-18	79	1
20226	2017-01-18	97	2
13590	2017-01-18	453	2
8143	2017-01-18	81	1
16543	2017-01-18	155	6
4492	2017-01-18	222	5
20201	2017-01-18	105	5
15986	2017-01-18	408	2
10545	2017-01-18	137	3
18266	2017-01-18	476	7
1971	2017-01-18	142	6
19115	2017-01-18	450	3
12940	2017-01-18	217	9
12249	2017-01-18	406	9
12265	2017-01-18	440	6
1929	2017-01-18	466	3
6734	2017-01-18	315	1
17897	2017-01-18	31	5
10392	2017-01-18	44	1
287	2017-01-18	103	1
14483	2017-01-18	352	1
19466	2017-01-18	320	4
11905	2017-01-18	6	8
16812	2017-01-18	406	6
20621	2017-01-18	178	1
13074	2017-01-18	145	3
21588	2017-01-18	354	2
15233	2017-01-18	83	3
11564	2017-01-18	429	4
4737	2017-01-18	194	2
21171	2017-01-18	436	12
21432	2017-01-17	222	6
21359	2017-01-17	120	3
12522	2017-01-17	476	5
7903	2017-01-17	167	6
15649	2017-01-17	213	6
20106	2017-01-17	22	5
11411	2017-01-17	441	5
10415	2017-01-17	30	2
18207	2017-01-17	100	6
20364	2017-01-17	485	4
24396	2017-01-17	488	3
2507	2017-01-17	143	1
12891	2017-01-17	440	7
15590	2017-01-17	266	1
16868	2017-01-17	379	3
18744	2017-01-17	36	1
2417	2017-01-17	361	5
17872	2017-01-17	171	4
2268	2017-01-17	192	5
14798	2017-01-17	76	4
18286	2017-01-17	262	1
12682	2017-01-17	450	1
20818	2017-01-17	285	9
21923	2017-01-17	358	1
12925	2017-01-17	462	5
22591	2017-01-17	118	7
15434	2017-01-16	304	7
5702	2017-01-16	296	1
6101	2017-01-16	140	1
828	2017-01-16	91	2
11374	2017-01-16	102	3
16419	2017-01-16	80	1
22216	2017-01-16	58	6
19555	2017-01-16	416	1
23202	2017-01-16	425	1
3200	2017-01-16	147	6
4558	2017-01-16	67	1
9741	2017-01-16	266	1
329	2017-01-16	343	3
2886	2017-01-16	84	1
5597	2017-01-16	124	4
6080	2017-01-16	444	6
13464	2017-01-16	293	6
10781	2017-01-16	186	1
25230	2017-01-16	116	2
21804	2017-01-16	215	3
11040	2017-01-16	344	9
24492	2017-01-16	86	5
9571	2017-01-16	238	3
20317	2017-01-16	335	1
4199	2017-01-16	337	2
17492	2017-01-16	486	1
1371	2017-01-16	72	1
19364	2017-01-16	85	6
22790	2017-01-16	281	6
114	2017-01-16	192	7
6344	2017-01-16	354	6
8591	2017-01-16	41	3
2831	2017-01-16	371	16
3966	2017-01-16	256	2
18624	2017-01-16	196	5
16395	2017-01-16	399	1
13708	2017-01-16	75	4
20189	2017-01-16	204	5
14783	2017-01-16	276	5
24758	2017-01-16	494	1
25020	2017-01-16	51	1
10274	2017-01-16	11	9
23265	2017-01-16	435	4
21655	2017-01-16	205	1
8899	2017-01-16	154	12
2393	2017-01-16	240	1
3212	2017-01-16	485	2
8271	2017-01-16	194	21
12216	2017-01-16	454	1
17042	2017-01-16	1	6
19282	2017-01-16	150	7
4931	2017-01-16	260	2
25032	2017-01-16	436	3
1638	2017-01-16	12	4
3165	2017-01-16	57	2
18948	2017-01-16	465	5
20516	2017-01-16	499	1
21975	2017-01-16	302	5
15541	2017-01-16	153	4
12503	2017-01-16	342	2
7076	2017-01-16	109	6
4830	2017-01-16	275	6
13543	2017-01-15	13	2
15194	2017-01-15	237	3
17240	2017-01-15	120	5
13448	2017-01-15	56	1
17475	2017-01-15	294	34
18805	2017-01-15	190	6
24384	2017-01-15	80	1
21474	2017-01-15	213	4
17526	2017-01-15	487	2
16668	2017-01-15	298	2
16263	2017-01-15	454	1
2287	2017-01-15	487	1
14549	2017-01-15	233	6
13232	2017-01-15	67	4
615	2017-01-15	465	34
5456	2017-01-15	472	7
5033	2017-01-15	181	3
5808	2017-01-15	182	1
112	2017-01-15	38	4
18891	2017-01-15	191	3
12418	2017-01-15	388	7
11669	2017-01-15	350	4
8702	2017-01-15	172	1
19261	2017-01-15	128	3
20930	2017-01-15	64	4
11052	2017-01-15	351	1
18966	2017-01-15	369	1
12416	2017-01-15	424	2
4925	2017-01-15	285	2
5165	2017-01-15	360	4
25074	2017-01-15	175	2
1178	2017-01-15	86	7
1030	2017-01-15	332	7
3677	2017-01-15	39	6
135	2017-01-15	105	9
10030	2017-01-15	448	2
20838	2017-01-15	208	5
1969	2017-01-15	467	3
9746	2017-01-15	367	6
17257	2017-01-15	124	4
2956	2017-01-15	164	4
9137	2017-01-15	497	5
5960	2017-01-15	8	4
10291	2017-01-15	495	2
8647	2017-01-15	289	4
18303	2017-01-15	84	5
13104	2017-01-15	348	4
20548	2017-01-15	144	3
25287	2017-01-15	101	2
4722	2017-01-15	10	2
735	2017-01-15	431	1
1414	2017-01-15	199	25
5161	2017-01-15	92	1
8473	2017-01-15	468	1
4327	2017-01-15	498	1
15859	2017-01-15	432	4
16152	2017-01-15	466	4
11608	2017-01-15	22	6
13334	2017-01-15	224	6
9363	2017-01-15	94	1
22749	2017-01-15	242	7
14841	2017-01-15	161	1
16822	2017-01-15	77	1
25002	2017-01-15	368	1
20938	2017-01-15	151	3
6755	2017-01-15	214	17
13389	2017-01-15	251	3
17576	2017-01-15	396	4
20909	2017-01-15	142	1
19410	2017-01-15	455	5
3930	2017-01-15	353	2
11092	2017-01-14	142	3
5419	2017-01-14	167	4
20301	2017-01-14	76	6
9398	2017-01-14	396	5
6123	2017-01-14	130	5
12661	2017-01-14	85	6
21680	2017-01-14	60	2
1951	2017-01-14	298	3
17260	2017-01-14	338	1
16276	2017-01-14	216	4
17778	2017-01-14	330	1
16214	2017-01-14	304	6
9074	2017-01-14	464	1
20126	2017-01-14	201	2
5409	2017-01-14	167	6
10160	2017-01-14	189	3
21723	2017-01-14	193	5
12711	2017-01-14	163	1
572	2017-01-14	195	7
6381	2017-01-14	132	2
16302	2017-01-14	38	6
18911	2017-01-14	312	2
3333	2017-01-14	224	7
20197	2017-01-14	358	4
11370	2017-01-14	21	7
25278	2017-01-14	155	1
19346	2017-01-14	425	5
15266	2017-01-14	224	5
14903	2017-01-14	317	4
9106	2017-01-14	344	3
7534	2017-01-14	451	1
2577	2017-01-14	287	2
7690	2017-01-14	139	1
13602	2017-01-14	274	1
20349	2017-01-14	284	4
17927	2017-01-14	359	18
20439	2017-01-14	364	3
21755	2017-01-14	370	1
24860	2017-01-14	318	1
7291	2017-01-14	440	9
12241	2017-01-14	172	1
7599	2017-01-14	237	7
3099	2017-01-13	345	5
18365	2017-01-13	202	1
8392	2017-01-13	341	3
22236	2017-01-13	60	1
11584	2017-01-13	26	1
22152	2017-01-13	259	5
19805	2017-01-13	392	7
1301	2017-01-13	116	2
19758	2017-01-13	247	2
18060	2017-01-13	138	1
14442	2017-01-13	57	3
16748	2017-01-13	129	3
15251	2017-01-13	477	1
12155	2017-01-13	207	5
7728	2017-01-13	436	33
19993	2017-01-13	347	5
16343	2017-01-13	295	1
10357	2017-01-13	192	5
7103	2017-01-13	422	3
19707	2017-01-13	491	3
18662	2017-01-13	95	5
12704	2017-01-13	172	2
23783	2017-01-13	6	7
13699	2017-01-13	145	9
5358	2017-01-13	282	3
23904	2017-01-13	310	5
19674	2017-01-13	244	6
17958	2017-01-13	270	7
10089	2017-01-13	277	5
14680	2017-01-13	443	1
1236	2017-01-13	333	6
24004	2017-01-13	465	3
17723	2017-01-13	167	7
1228	2017-01-13	463	4
16781	2017-01-13	285	7
1942	2017-01-13	160	8
8815	2017-01-13	232	1
19638	2017-01-13	19	5
12863	2017-01-13	405	3
5112	2017-01-13	340	3
12446	2017-01-13	35	1
6108	2017-01-13	441	1
15775	2017-01-13	72	6
19641	2017-01-13	377	5
22601	2017-01-13	420	4
5144	2017-01-13	216	12
9283	2017-01-13	52	7
12116	2017-01-13	376	1
13219	2017-01-12	429	1
22018	2017-01-12	263	11
17975	2017-01-12	18	5
9407	2017-01-12	292	1
18921	2017-01-12	41	4
19995	2017-01-12	183	1
10170	2017-01-12	292	1
11142	2017-01-12	99	1
21202	2017-01-12	351	1
22968	2017-01-12	483	4
15879	2017-01-12	151	7
6605	2017-01-12	91	5
6062	2017-01-12	337	6
5965	2017-01-12	91	14
11252	2017-01-12	454	1
8376	2017-01-12	409	6
19128	2017-01-12	278	1
22008	2017-01-12	113	7
2079	2017-01-12	230	6
280	2017-01-12	50	4
4662	2017-01-12	187	7
18105	2017-01-12	121	1
21361	2017-01-12	96	1
10727	2017-01-12	366	4
23032	2017-01-12	63	2
14966	2017-01-12	113	15
864	2017-01-12	258	6
2251	2017-01-12	367	4
22078	2017-01-12	154	1
23438	2017-01-12	176	12
14948	2017-01-12	323	8
21999	2017-01-12	229	7
6211	2017-01-12	43	1
17472	2017-01-12	351	1
6641	2017-01-12	145	3
18242	2017-01-12	51	6
11988	2017-01-12	77	6
14794	2017-01-12	444	2
25100	2017-01-12	456	1
3170	2017-01-12	175	1
5726	2017-01-12	336	5
2800	2017-01-12	37	9
19504	2017-01-12	283	6
18490	2017-01-12	283	2
24113	2017-01-12	340	28
11190	2017-01-12	273	3
16865	2017-01-12	378	5
11581	2017-01-12	232	1
2947	2017-01-12	186	7
11010	2017-01-12	407	1
22527	2017-01-12	219	5
1081	2017-01-12	280	1
16902	2017-01-12	143	5
23848	2017-01-12	387	1
16497	2017-01-12	343	2
25016	2017-01-12	453	1
11195	2017-01-12	267	4
4783	2017-01-12	14	10
1001	2017-01-12	435	4
14405	2017-01-12	88	1
23053	2017-01-12	195	6
8400	2017-01-12	455	2
2773	2017-01-12	359	5
2699	2017-01-12	177	5
5927	2017-01-12	171	1
20212	2017-01-12	119	1
14405	2017-01-12	98	6
5383	2017-01-12	400	5
18709	2017-01-12	482	1
20500	2017-01-12	374	2
12288	2017-01-11	123	3
18797	2017-01-11	488	1
1844	2017-01-11	451	5
18009	2017-01-11	469	1
2686	2017-01-11	379	11
1350	2017-01-11	397	4
4230	2017-01-11	299	6
5837	2017-01-11	163	6
14583	2017-01-11	145	1
24561	2017-01-11	113	2
17643	2017-01-11	176	8
18129	2017-01-11	475	4
9799	2017-01-11	307	2
2175	2017-01-11	345	1
6158	2017-01-11	447	3
18050	2017-01-11	209	5
587	2017-01-11	133	6
21959	2017-01-11	292	2
11590	2017-01-11	200	5
19347	2017-01-11	137	6
14581	2017-01-11	411	6
16634	2017-01-11	43	4
8253	2017-01-11	404	3
23697	2017-01-11	430	3
17334	2017-01-11	411	1
5979	2017-01-11	115	14
24565	2017-01-11	350	5
13800	2017-01-11	131	38
15957	2017-01-11	435	6
226	2017-01-11	490	4
15148	2017-01-11	460	1
9422	2017-01-11	265	15
15475	2017-01-11	316	6
20330	2017-01-11	34	5
8773	2017-01-11	53	1
14559	2017-01-11	217	1
13408	2017-01-11	114	6
2531	2017-01-11	367	3
20758	2017-01-11	137	6
7141	2017-01-11	53	5
7242	2017-01-11	433	5
3184	2017-01-11	105	5
1368	2017-01-11	373	6
2597	2017-01-11	486	2
9411	2017-01-11	394	6
15761	2017-01-11	447	1
17042	2017-01-11	477	6
6771	2017-01-11	15	4
17305	2017-01-11	115	1
14795	2017-01-11	224	4
1767	2017-01-11	437	7
25205	2017-01-11	357	1
17333	2017-01-11	40	4
22139	2017-01-11	236	2
2526	2017-01-11	263	1
6508	2017-01-11	466	8
19537	2017-01-11	289	2
18220	2017-01-11	141	3
9085	2017-01-11	424	6
370	2017-01-11	90	3
23854	2017-01-11	130	5
12413	2017-01-11	363	30
16842	2017-01-11	470	1
16135	2017-01-10	199	2
18279	2017-01-10	148	4
9653	2017-01-10	464	1
1074	2017-01-10	76	3
21754	2017-01-10	379	2
11667	2017-01-10	215	2
11540	2017-01-10	239	3
17375	2017-01-10	493	3
16306	2017-01-10	481	12
23700	2017-01-10	187	6
23186	2017-01-10	116	3
20822	2017-01-10	268	1
11790	2017-01-10	263	3
17418	2017-01-10	325	6
1775	2017-01-10	54	4
7204	2017-01-10	181	7
21679	2017-01-10	230	5
7822	2017-01-10	331	16
5455	2017-01-10	208	2
9768	2017-01-10	89	1
20578	2017-01-10	339	5
17517	2017-01-10	359	3
10453	2017-01-10	11	7
5400	2017-01-10	405	5
16849	2017-01-10	289	2
7496	2017-01-10	430	4
20849	2017-01-10	278	1
22211	2017-01-10	304	1
12122	2017-01-10	273	6
14147	2017-01-10	291	1
22673	2017-01-10	71	4
20287	2017-01-10	377	1
6405	2017-01-10	481	4
21537	2017-01-10	454	4
21380	2017-01-10	114	7
11683	2017-01-10	206	4
8698	2017-01-10	319	10
1935	2017-01-10	314	6
8193	2017-01-10	6	1
23142	2017-01-10	476	1
24838	2017-01-10	474	1
18758	2017-01-10	340	3
3499	2017-01-10	328	6
7070	2017-01-10	151	1
11669	2017-01-10	271	6
17201	2017-01-10	298	6
4387	2017-01-10	125	6
8627	2017-01-10	169	26
2789	2017-01-10	238	7
21728	2017-01-10	415	6
16439	2017-01-09	316	1
16467	2017-01-09	146	3
6663	2017-01-09	438	5
6939	2017-01-09	362	1
19401	2017-01-09	269	12
20406	2017-01-09	213	3
22091	2017-01-09	152	5
20479	2017-01-09	124	7
5760	2017-01-09	197	4
17583	2017-01-09	268	1
22615	2017-01-09	468	5
10713	2017-01-09	35	7
10799	2017-01-09	134	6
14247	2017-01-09	192	12
11587	2017-01-09	151	2
10368	2017-01-09	169	6
518	2017-01-09	57	1
19998	2017-01-09	442	2
5407	2017-01-09	366	6
12128	2017-01-09	195	4
21465	2017-01-09	250	5
1397	2017-01-09	456	4
15235	2017-01-09	451	4
3803	2017-01-09	58	6
18570	2017-01-09	171	5
1723	2017-01-09	260	4
38	2017-01-09	44	1
1599	2017-01-09	394	1
12245	2017-01-09	258	1
16033	2017-01-09	306	1
19923	2017-01-09	117	6
11569	2017-01-09	53	7
23050	2017-01-09	69	4
21590	2017-01-09	199	5
167	2017-01-09	369	7
22013	2017-01-09	3	2
2819	2017-01-09	377	3
20918	2017-01-09	124	1
8517	2017-01-09	453	1
14809	2017-01-09	390	3
24879	2017-01-09	323	10
20816	2017-01-09	85	4
10846	2017-01-09	405	2
5348	2017-01-09	238	1
24947	2017-01-09	316	2
2917	2017-01-09	475	5
16922	2017-01-09	152	1
12409	2017-01-09	337	4
19171	2017-01-09	159	4
3232	2017-01-09	201	18
9153	2017-01-09	311	2
13706	2017-01-09	493	2
7474	2017-01-09	58	6
13486	2017-01-09	235	1
18590	2017-01-09	114	5
5293	2017-01-09	251	6
10205	2017-01-08	179	2
24720	2017-01-08	417	7
20033	2017-01-08	421	2
7274	2017-01-08	313	1
19183	2017-01-08	459	1
20277	2017-01-08	156	6
13512	2017-01-08	310	4
18616	2017-01-08	176	6
11549	2017-01-08	376	3
10439	2017-01-08	209	9
16721	2017-01-08	318	11
14121	2017-01-08	284	7
5714	2017-01-08	77	1
15310	2017-01-08	471	3
6491	2017-01-08	282	3
17945	2017-01-08	413	5
21108	2017-01-08	129	13
11834	2017-01-08	26	1
12191	2017-01-08	116	3
18869	2017-01-08	364	1
7788	2017-01-08	128	6
16163	2017-01-08	393	3
22394	2017-01-08	6	7
10332	2017-01-08	250	9
19907	2017-01-08	270	1
9302	2017-01-08	257	4
10553	2017-01-08	190	1
11183	2017-01-08	170	6
21841	2017-01-08	402	5
6330	2017-01-08	25	1
1868	2017-01-08	302	2
22579	2017-01-08	437	1
18322	2017-01-08	45	2
15518	2017-01-08	236	6
21591	2017-01-08	283	1
6851	2017-01-08	209	2
13540	2017-01-08	207	1
10948	2017-01-08	39	4
19270	2017-01-08	324	3
9339	2017-01-08	92	3
17325	2017-01-08	499	6
3042	2017-01-08	185	1
16770	2017-01-08	412	6
6681	2017-01-08	88	7
25233	2017-01-08	206	1
4902	2017-01-08	86	3
22827	2017-01-08	30	1
20491	2017-01-08	416	2
13642	2017-01-08	398	1
23895	2017-01-08	179	6
10579	2017-01-08	349	4
21620	2017-01-08	277	7
6901	2017-01-08	257	16
6695	2017-01-08	321	2
14543	2017-01-08	119	3
2207	2017-01-08	103	17
23384	2017-01-08	278	7
3784	2017-01-08	150	1
23596	2017-01-08	76	2
58	2017-01-08	482	1
18485	2017-01-08	200	1
20273	2017-01-08	133	6
14254	2017-01-08	180	3
22072	2017-01-08	118	5
10782	2017-01-08	194	7
7907	2017-01-08	315	1
8786	2017-01-08	359	1
22643	2017-01-08	24	3
1144	2017-01-08	363	5
4604	2017-01-08	349	9
6339	2017-01-08	441	4
20453	2017-01-08	367	5
17876	2017-01-07	224	4
1044	2017-01-07	46	11
4774	2017-01-07	6	2
16184	2017-01-07	323	3
10332	2017-01-07	12	18
13453	2017-01-07	12	2
6364	2017-01-07	414	2
4615	2017-01-07	398	3
1229	2017-01-07	219	1
22389	2017-01-07	16	1
9709	2017-01-07	261	1
11773	2017-01-07	64	4
9798	2017-01-07	315	1
24004	2017-01-07	214	3
16574	2017-01-07	415	1
5899	2017-01-07	492	4
14119	2017-01-07	51	1
7938	2017-01-07	197	1
7620	2017-01-07	469	3
24024	2017-01-07	134	9
9366	2017-01-07	285	1
18504	2017-01-07	464	3
21544	2017-01-07	3	1
2175	2017-01-07	87	3
18977	2017-01-07	77	1
20783	2017-01-07	186	7
25155	2017-01-07	194	1
24823	2017-01-07	372	6
16814	2017-01-07	88	6
9181	2017-01-07	407	1
6928	2017-01-07	433	17
8365	2017-01-07	370	6
22842	2017-01-07	394	4
22535	2017-01-07	359	7
21054	2017-01-07	285	1
16837	2017-01-07	379	6
9877	2017-01-07	289	2
21182	2017-01-07	77	3
6412	2017-01-07	355	3
10208	2017-01-07	321	1
14659	2017-01-07	188	2
2115	2017-01-07	305	3
24084	2017-01-07	452	6
1196	2017-01-07	460	1
6980	2017-01-07	323	1
12655	2017-01-07	275	14
4954	2017-01-07	261	4
9719	2017-01-07	195	3
21256	2017-01-07	212	1
13685	2017-01-07	271	5
24001	2017-01-07	452	7
6407	2017-01-07	245	1
4391	2017-01-07	454	4
22695	2017-01-07	129	5
23686	2017-01-06	291	1
13421	2017-01-06	357	1
15612	2017-01-06	385	1
20856	2017-01-06	261	11
8144	2017-01-06	251	1
9697	2017-01-06	243	6
23076	2017-01-06	226	4
21714	2017-01-06	232	3
22066	2017-01-06	262	4
13638	2017-01-06	17	1
11692	2017-01-06	457	18
8423	2017-01-06	65	6
19052	2017-01-06	382	12
9097	2017-01-06	341	4
2153	2017-01-06	265	6
5726	2017-01-06	325	2
16269	2017-01-06	204	3
11474	2017-01-06	438	5
19727	2017-01-06	340	2
17080	2017-01-06	71	1
3329	2017-01-06	340	3
17778	2017-01-06	13	2
1488	2017-01-06	453	8
10465	2017-01-06	389	5
6958	2017-01-06	328	1
1070	2017-01-06	251	1
1160	2017-01-06	438	7
23390	2017-01-06	330	4
9085	2017-01-06	114	6
23503	2017-01-06	170	2
1124	2017-01-06	298	1
13980	2017-01-06	467	2
9342	2017-01-06	460	6
25091	2017-01-06	464	1
11323	2017-01-06	73	4
7840	2017-01-06	287	1
10452	2017-01-06	354	7
5493	2017-01-06	379	1
17253	2017-01-06	183	8
22419	2017-01-06	133	15
2032	2017-01-06	89	4
4511	2017-01-06	155	4
15953	2017-01-06	163	24
23651	2017-01-06	165	3
14915	2017-01-05	377	6
5231	2017-01-05	73	6
3943	2017-01-05	180	6
13519	2017-01-05	312	6
12359	2017-01-05	415	3
15047	2017-01-05	254	2
12827	2017-01-05	494	4
6726	2017-01-05	447	3
24565	2017-01-05	415	2
17689	2017-01-05	436	3
8292	2017-01-05	234	1
23744	2017-01-05	220	5
20369	2017-01-05	90	1
3352	2017-01-05	161	3
13667	2017-01-05	118	1
22160	2017-01-05	455	1
10369	2017-01-05	418	1
9803	2017-01-05	265	5
4432	2017-01-05	320	3
7929	2017-01-05	233	5
14822	2017-01-05	159	7
10549	2017-01-05	261	6
18952	2017-01-05	184	16
6345	2017-01-05	412	2
16147	2017-01-05	365	6
23694	2017-01-05	234	4
23725	2017-01-05	84	11
1134	2017-01-05	410	13
16182	2017-01-05	423	4
9071	2017-01-05	233	6
10628	2017-01-05	361	1
7938	2017-01-05	241	18
699	2017-01-05	399	2
18954	2017-01-05	148	6
9754	2017-01-05	18	5
22854	2017-01-05	117	1
7970	2017-01-05	463	1
1862	2017-01-05	117	2
2290	2017-01-05	480	17
13108	2017-01-05	177	7
13114	2017-01-05	243	3
22810	2017-01-05	368	1
10548	2017-01-05	353	7
10301	2017-01-05	144	1
14018	2017-01-05	313	1
16914	2017-01-05	168	1
12250	2017-01-05	170	6
5402	2017-01-05	112	3
2883	2017-01-05	26	35
14605	2017-01-05	91	6
17963	2017-01-05	460	1
10629	2017-01-05	113	4
24058	2017-01-05	239	3
14437	2017-01-05	330	5
22392	2017-01-05	47	9
23191	2017-01-05	132	4
3970	2017-01-05	325	5
24617	2017-01-05	227	1
1997	2017-01-05	455	2
23828	2017-01-05	40	2
20118	2017-01-05	42	8
6039	2017-01-05	193	2
23967	2017-01-05	271	3
3166	2017-01-05	97	2
1135	2017-01-04	18	6
7598	2017-01-04	199	5
22422	2017-01-04	373	4
12400	2017-01-04	269	4
11692	2017-01-04	164	3
10792	2017-01-04	431	1
3028	2017-01-04	460	12
23825	2017-01-04	166	1
12658	2017-01-04	163	8
11510	2017-01-04	75	4
15602	2017-01-04	154	3
19552	2017-01-04	151	2
4511	2017-01-04	449	3
21445	2017-01-04	150	3
4869	2017-01-04	316	6
10282	2017-01-04	378	5
8995	2017-01-04	140	4
17179	2017-01-04	457	1
15438	2017-01-04	198	6
23495	2017-01-04	193	1
7436	2017-01-04	203	1
20579	2017-01-04	11	1
15671	2017-01-04	27	1
21919	2017-01-04	346	6
5655	2017-01-04	6	2
707	2017-01-04	379	8
9774	2017-01-04	174	4
17660	2017-01-04	472	4
12490	2017-01-04	72	6
20281	2017-01-04	274	3
18082	2017-01-04	340	1
6805	2017-01-04	477	1
21625	2017-01-04	45	4
13630	2017-01-04	251	1
10385	2017-01-04	13	5
16280	2017-01-04	268	5
2294	2017-01-04	243	5
17025	2017-01-04	44	2
9062	2017-01-04	217	1
3659	2017-01-04	13	2
3664	2017-01-04	422	4
23793	2017-01-04	442	5
22925	2017-01-04	372	6
2528	2017-01-04	488	1
18141	2017-01-04	84	3
202	2017-01-04	125	1
10984	2017-01-04	91	3
6807	2017-01-04	243	1
5548	2017-01-04	303	4
23013	2017-01-04	390	2
6399	2017-01-04	53	5
16365	2017-01-04	256	10
8189	2017-01-04	338	4
13207	2017-01-04	499	4
15694	2017-01-04	98	19
10945	2017-01-04	60	1
5694	2017-01-04	72	1
2225	2017-01-04	337	3
7715	2017-01-04	344	3
6907	2017-01-03	224	3
4323	2017-01-03	132	4
10318	2017-01-03	148	15
21396	2017-01-03	323	6
5382	2017-01-03	7	1
23185	2017-01-03	253	4
23699	2017-01-03	354	1
21099	2017-01-03	412	3
2424	2017-01-03	29	1
23611	2017-01-03	433	11
19859	2017-01-03	302	4
12803	2017-01-03	196	1
996	2017-01-03	487	1
11729	2017-01-03	243	16
3299	2017-01-03	83	4
9981	2017-01-03	385	4
14131	2017-01-03	169	6
11972	2017-01-03	196	4
18237	2017-01-03	366	2
15018	2017-01-03	33	4
20354	2017-01-03	327	2
5285	2017-01-03	10	12
22711	2017-01-03	202	2
638	2017-01-03	196	7
15784	2017-01-03	296	6
7938	2017-01-03	303	4
5732	2017-01-03	116	2
17532	2017-01-03	240	6
12096	2017-01-03	28	15
3667	2017-01-03	13	4
8115	2017-01-03	337	2
20226	2017-01-03	374	1
16874	2017-01-03	331	4
1290	2017-01-03	254	6
22328	2017-01-03	190	30
14083	2017-01-03	338	3
21380	2017-01-03	281	4
9978	2017-01-03	9	3
24991	2017-01-03	93	2
3789	2017-01-03	378	6
13462	2017-01-03	157	1
1930	2017-01-03	44	3
22296	2017-01-03	134	1
10134	2017-01-03	416	1
