PID,category_name
20834,MP3 Player
20835,TV
20836,Scanner
20837,Scanner
20838,Vacuum Cleaner
20839,GPS
20840,Scanner
20841,Camera Lens
20842,Microwave
20843,Battery
20843,Bluray
20843,DVD
20844,Dryer
20844,Scanner
20844,Air Conditioning
20845,MP3 Player
20845,Refridgerator
20845,Video Game
20846,Computer
20846,Recording Equipment
20847,Printer
20848,GPS
20849,Video Camera
20850,Scanner
20851,Fax
20852,Projector
20852,Refridgerator
20853,Air Conditioning
20854,Phone
20855,Video Game
20856,Printer
20856,Washer
20857,Refridgerator
20858,GPS
20859,Air Conditioning
20860,DVD
20861,Microwave
20862,Camera Lens
20862,Car Audio
20862,Recording Equipment
20863,Car Audio
20863,Washer
20864,Vacuum Cleaner
20864,Refridgerator
20865,Tool
20866,Vacuum Cleaner
20867,Air Purifier
20868,TV
20868,Video Camera
20869,Printer
20869,Satellite Radio
20870,Dryer
20871,Microwave
20872,Projector
20873,Satellite Radio
20874,Battery
20874,Scanner
20875,Video Camera
20876,Scanner
20877,Dryer
20878,Camera
20879,Camera
20880,Camera
20880,DVD
20881,MP3 Player
20882,Microwave
20882,Speaker
20882,GPS
20883,Car Audio
20883,DVD
20884,MP3 Player
20885,Car Audio
20886,Camera
20887,Dryer
20888,Bluray
20889,Projector
20890,Projector
20891,Bluray
20891,Satellite Radio
20892,Air Conditioning
20892,TV
20893,Dryer
20894,Car Audio
20895,Video Game
20896,Scanner
20896,Washer
20897,Air Purifier
20898,Vacuum Cleaner
20898,Battery
20898,Camera
20899,Tool
20900,Air Conditioning
20901,TV
20902,Video Game
20903,Car Audio
20903,Printer
20903,Scanner
20904,Satellite Radio
20905,CD
20906,Car Audio
20907,Dryer
20907,Refridgerator
20908,Vacuum Cleaner
20909,TV
20910,Tool
20911,Vacuum Cleaner
20912,DVD
20913,Tool
20914,GPS
20914,Video Camera
20915,Projector
20916,Phone
20917,Printer
20918,Dryer
20918,Scanner
20918,Computer
20919,Camera
20919,Dryer
20919,Vacuum Cleaner
20920,TV
20921,Satellite Radio
20922,Camera
20923,GPS
20923,Battery
20924,DVD
20924,Speaker
20925,Dryer
20926,Bluray
20927,Air Conditioning
20928,Air Purifier
20929,Air Purifier
20929,Dryer
20930,Computer
20931,Air Purifier
20932,Projector
20933,Washer
20934,DVD
20934,Recording Equipment
20934,Car Audio
20935,Recording Equipment
20936,GPS
20937,Microwave
20938,Bluray
20938,Microwave
20938,TV
20939,Camera
20940,Bluray
20941,Projector
20941,Vacuum Cleaner
20942,Satellite Radio
20943,Video Camera
20944,Fax
20945,DVD
20946,Dryer
20946,Video Game
20947,DVD
20948,MP3 Player
20949,Fax
20950,Microwave
20951,Microwave
20952,Video Camera
20953,MP3 Player
20954,CD
20955,Camera Lens
20955,CD
20956,Tool
20957,Projector
20958,Camera Lens
20959,Computer
20960,Satellite Radio
20961,Refridgerator
20961,Scanner
20962,Camera Lens
20962,Car Audio
20963,Air Conditioning
20963,Video Game
20964,Video Game
20965,TV
20966,Scanner
20967,CD
20968,Car Audio
20968,Recording Equipment
20969,Camera Lens
20969,Fax
20970,CD
20971,Air Purifier
20971,Video Game
20972,Camera
20972,DVD
20972,Scanner
20973,Satellite Radio
20974,Tool
20975,Washer
20976,Recording Equipment
20977,GPS
20978,Dryer
20978,Phone
20978,Printer
20979,Tool
20980,GPS
20981,GPS
20981,MP3 Player
20982,Speaker
20982,Air Purifier
20983,Air Purifier
20983,Microwave
20983,Vacuum Cleaner
20984,Computer
20985,Air Purifier
20986,Printer
20987,Satellite Radio
20987,TV
20988,Recording Equipment
20989,Air Purifier
20990,Dryer
20990,Video Game
20991,Speaker
20992,CD
20993,TV
20994,Battery
20995,Computer
20995,Satellite Radio
20996,Car Audio
20997,TV
20998,Camera Lens
20999,Air Purifier
21000,Air Conditioning
21000,MP3 Player
21000,Printer
21001,Projector
21002,Computer
21002,GPS
21003,Projector
21004,TV
21004,Vacuum Cleaner
21005,Video Camera
21006,Recording Equipment
21007,Printer
21008,Projector
21009,Scanner
21010,Video Camera
21011,Video Camera
21012,Washer
21012,Car Audio
21012,Video Game
21013,Microwave
21014,Dryer
21015,Bluray
21016,Washer
21017,CD
21017,TV
21018,Refridgerator
21019,Air Conditioning
21019,Satellite Radio
21019,Tool
21020,Speaker
21020,Video Game
21021,Microwave
21022,Battery
21023,Microwave
21023,Printer
21023,Video Game
21024,Bluray
21024,Recording Equipment
21025,CD
21026,Video Game
21027,Fax
21028,GPS
21029,Satellite Radio
21030,Video Camera
21030,Fax
21031,Car Audio
21032,Car Audio
21033,GPS
21034,Printer
21035,Computer
21036,MP3 Player
21037,Washer
21038,CD
21039,Satellite Radio
21040,Car Audio
21041,Scanner
21042,Bluray
21042,DVD
21042,TV
21043,Microwave
21043,CD
21043,Bluray
21044,Computer
21045,MP3 Player
21045,Speaker
21047,MP3 Player
21047,Video Camera
21048,Printer
21049,Phone
21050,Computer
21051,Bluray
21051,Recording Equipment
21052,Bluray
21053,Fax
21054,Video Game
21055,Computer
21056,Projector
21057,Bluray
21057,Phone
21058,Tool
21059,GPS
21060,Dryer
21060,Scanner
21061,Refridgerator
21062,Projector
21062,Refridgerator
21062,Satellite Radio
21063,Satellite Radio
21064,CD
21064,Microwave
21065,Microwave
21066,TV
21066,Fax
21066,Speaker
21067,Video Camera
21068,Projector
21069,DVD
21070,Scanner
21071,Vacuum Cleaner
21072,Air Conditioning
21073,Air Purifier
21073,Dryer
21074,Computer
21075,Projector
21076,Bluray
21077,CD
21078,GPS
21078,Microwave
21079,Speaker
21079,TV
21079,Video Camera
21080,Vacuum Cleaner
21081,Phone
21082,Refridgerator
21082,Satellite Radio
21083,Computer
21084,Video Game
21085,Air Purifier
21085,Video Camera
21086,Dryer
21087,Air Conditioning
21088,Scanner
21089,Microwave
21090,Recording Equipment
21091,CD
21092,Dryer
21092,Refridgerator
21093,Computer
21094,Satellite Radio
21095,CD
21096,Microwave
21096,MP3 Player
21097,Air Conditioning
21098,Vacuum Cleaner
21099,Battery
21099,Dryer
21099,Vacuum Cleaner
21100,Speaker
21101,Fax
21101,Microwave
21102,Air Conditioning
21102,MP3 Player
21102,Refridgerator
21103,DVD
21103,Phone
21103,Refridgerator
21104,Air Conditioning
21105,Recording Equipment
21106,Scanner
21107,Fax
21108,Fax
21109,Computer
21110,Car Audio
21111,Video Camera
21112,Computer
21112,Camera Lens
21112,Battery
21113,Dryer
21114,Refridgerator
21115,Video Camera
21116,CD
21116,Computer
21117,Vacuum Cleaner
21118,Printer
21119,Car Audio
21119,Scanner
21120,Vacuum Cleaner
21120,Recording Equipment
21120,Camera
21121,Washer
21122,MP3 Player
21122,Speaker
21123,Dryer
21124,Video Camera
21125,TV
21126,Speaker
21127,Video Camera
21128,MP3 Player
21129,Car Audio
21130,Fax
21131,Phone
21132,Air Purifier
21133,Bluray
21134,Speaker
21135,Battery
21135,Satellite Radio
21136,Tool
21136,Vacuum Cleaner
21137,Dryer
21138,Battery
21138,Video Camera
21139,Fax
21139,Satellite Radio
21140,MP3 Player
21141,Air Conditioning
21141,Battery
21141,MP3 Player
21142,Speaker
21143,Vacuum Cleaner
21143,Video Camera
21144,Air Conditioning
21145,Microwave
21146,Bluray
21147,Vacuum Cleaner
21148,Dryer
21148,Phone
21150,DVD
21151,CD
21151,Printer
21151,Vacuum Cleaner
21152,Satellite Radio
21152,Air Conditioning
21153,Tool
21154,Microwave
21155,Vacuum Cleaner
21156,CD
21156,Microwave
21156,Refridgerator
21157,Bluray
21158,Video Camera
21159,Tool
21160,Washer
21161,Phone
21162,Speaker
21163,Camera
21164,Phone
21165,Projector
21166,Projector
21167,Air Conditioning
21168,Air Purifier
21168,Microwave
21168,Refridgerator
21169,Fax
21170,Microwave
21171,Air Purifier
21172,MP3 Player
21172,Refridgerator
21173,TV
21174,Computer
21175,Projector
21175,Satellite Radio
21176,Tool
21177,Dryer
21177,Speaker
21178,GPS
21180,GPS
21181,Camera Lens
21182,Washer
21183,Battery
21184,Computer
21185,Speaker
21186,Air Purifier
21187,Air Conditioning
21187,Dryer
21188,Dryer
21188,GPS
21189,Printer
21190,Camera
21191,Camera
21192,Battery
21192,Vacuum Cleaner
21193,Fax
21194,Bluray
21195,Phone
21195,Satellite Radio
21196,Phone
21196,Satellite Radio
21197,Dryer
21198,Projector
21199,Recording Equipment
21200,Tool
21201,Vacuum Cleaner
21201,Video Camera
21202,Camera Lens
21203,Camera
21204,Camera
21204,Speaker
21205,Scanner
21206,Microwave
21207,Fax
21208,Scanner
21209,Battery
21209,Phone
21210,CD
21210,Microwave
21210,Washer
21211,Refridgerator
21212,DVD
21213,Bluray
21214,Camera Lens
21215,Recording Equipment
21216,TV
21217,Battery
21218,Air Conditioning
21219,Car Audio
21220,Bluray
21220,Microwave
21221,Speaker
21222,Air Conditioning
21223,Fax
21224,Recording Equipment
21225,Refridgerator
21226,Bluray
21226,TV
21227,Battery
21228,Computer
21229,Car Audio
21229,CD
21230,Computer
21231,DVD
21231,MP3 Player
21232,TV
21233,Video Camera
21233,Bluray
21234,Battery
21235,Speaker
21235,Washer
21236,MP3 Player
21237,MP3 Player
21238,Projector
21238,Recording Equipment
21239,Fax
21240,Video Camera
21241,Phone
21242,Fax
21242,TV
21242,Phone
21243,Phone
21243,Speaker
21243,Vacuum Cleaner
21244,Speaker
21245,GPS
21246,Camera
21247,Microwave
21248,TV
21249,Video Game
21249,DVD
21250,Projector
21251,Car Audio
21251,Dryer
21251,Fax
21252,Washer
21252,Car Audio
21252,Camera Lens
21253,Video Game
21254,Tool
21255,Computer
21255,Speaker
21256,Scanner
21256,Speaker
21257,MP3 Player
21258,Computer
21259,Vacuum Cleaner
21260,Video Camera
21260,Dryer
21261,TV
21262,Satellite Radio
21262,Car Audio
21263,Bluray
21264,Battery
21266,Vacuum Cleaner
21267,Tool
21268,Dryer
21268,Scanner
21268,TV
21269,GPS
21269,Recording Equipment
21270,Air Purifier
21272,Microwave
21273,Recording Equipment
21274,Printer
21275,TV
21275,Vacuum Cleaner
21276,Dryer
21277,MP3 Player
21278,Bluray
21279,Recording Equipment
21280,Satellite Radio
21280,TV
21281,Microwave
21282,Phone
21283,Bluray
21284,Dryer
21285,Dryer
21285,Phone
21286,Dryer
21287,Computer
21288,CD
21289,Bluray
21290,Satellite Radio
21291,Bluray
21291,Tool
21292,Phone
21293,Fax
21293,Refridgerator
21293,TV
21294,TV
21295,Video Camera
21295,Video Game
21296,Tool
21297,Vacuum Cleaner
21297,Air Purifier
21297,Video Game
21298,CD
21298,Projector
21299,MP3 Player
21299,Vacuum Cleaner
21300,MP3 Player
21300,Tool
21301,Video Camera
21302,Computer
21303,Printer
21304,Battery
21305,DVD
21305,Projector
21305,GPS
21306,Computer
21307,Speaker
21308,Phone
21309,Dryer
21309,TV
21310,Satellite Radio
21311,Air Conditioning
21311,Satellite Radio
21312,Scanner
21313,Scanner
21314,GPS
21315,TV
21316,Bluray
21316,CD
21316,Video Game
21317,Camera Lens
21318,Satellite Radio
21319,Tool
21319,Bluray
21320,Battery
21321,Microwave
21321,Refridgerator
21322,Dryer
21322,Fax
21322,GPS
21323,Tool
21324,Projector
21325,Vacuum Cleaner
21326,Printer
21326,CD
21327,Fax
21327,Camera Lens
21328,Computer
21329,Refridgerator
21330,Refridgerator
21331,Recording Equipment
21331,Scanner
21332,TV
21333,Camera
21333,Satellite Radio
21334,Bluray
21335,Projector
21336,Washer
21337,Camera Lens
21337,Phone
21337,Scanner
21338,Speaker
21339,Tool
21340,CD
21340,Speaker
21341,Microwave
21341,Tool
21342,Bluray
21343,Video Game
21344,Dryer
21345,MP3 Player
21346,Air Purifier
21347,Recording Equipment
21348,Recording Equipment
21349,DVD
21350,DVD
21350,Air Purifier
21351,Air Purifier
21352,Car Audio
21352,TV
21353,Camera
21354,Dryer
21354,Recording Equipment
21354,Tool
21355,Recording Equipment
21356,DVD
21357,Phone
21358,Air Purifier
21359,Tool
21360,Microwave
21361,Fax
21361,Satellite Radio
21362,Projector
21363,Microwave
21363,Phone
21363,Tool
21364,Printer
21365,Tool
21366,Washer
21367,Fax
21368,Air Purifier
21368,GPS
21369,Air Conditioning
21369,TV
21369,Tool
21370,Computer
21371,Vacuum Cleaner
21372,DVD
21373,Battery
21373,Printer
21374,Washer
21375,DVD
21375,Video Camera
21376,Microwave
21377,Camera
21377,Dryer
21377,Speaker
21378,CD
21379,Dryer
21380,Air Conditioning
21381,Phone
21381,Car Audio
21381,Battery
21382,Camera
21382,DVD
21383,Bluray
21383,CD
21384,Air Conditioning
21384,Camera
21385,Refridgerator
21386,Dryer
21387,Car Audio
21388,Video Camera
21389,TV
21389,Camera
21389,DVD
21390,Speaker
21391,Car Audio
21391,Phone
21392,Camera Lens
21393,TV
21394,Air Purifier
21395,Microwave
21395,Scanner
21396,Air Purifier
21397,Video Camera
21398,Air Purifier
21399,Computer
21400,Fax
21400,Projector
21400,Video Game
21401,Battery
21402,CD
21402,Microwave
21403,Battery
21404,Refridgerator
21404,Computer
21405,Computer
21406,Microwave
21407,Phone
21408,Battery
21409,Bluray
21409,Printer
21410,CD
21411,Projector
21412,Battery
21413,Washer
21414,GPS
21414,Printer
21414,Bluray
21415,Car Audio
21416,MP3 Player
21417,Phone
21418,Fax
21418,GPS
21419,Tool
21420,Scanner
21421,Speaker
21422,Camera Lens
21422,Speaker
21422,Microwave
21423,GPS
21424,Battery
21425,Recording Equipment
21426,Projector
21426,Camera
21426,Video Camera
21427,Video Game
21428,Scanner
21429,Speaker
21430,Tool
21431,Car Audio
21431,MP3 Player
21432,Camera Lens
21432,Washer
21433,Car Audio
21433,Video Camera
21433,Vacuum Cleaner
21434,Satellite Radio
21435,Air Conditioning
21435,Microwave
21436,Air Purifier
21436,Battery
21436,Video Game
21437,Tool
21438,Fax
21439,Fax
21440,Car Audio
21441,Dryer
21442,DVD
21442,Scanner
21443,Microwave
21443,Phone
21443,TV
21444,TV
21445,Tool
21445,CD
21446,Washer
21447,Camera
21447,Recording Equipment
21448,Refridgerator
21448,Speaker
21448,Vacuum Cleaner
21449,Battery
21450,Refridgerator
21450,TV
21451,Camera Lens
21452,Washer
21453,Refridgerator
21454,Car Audio
21455,Scanner
21456,Video Camera
21457,Phone
21457,Tool
21458,Air Conditioning
21459,GPS
21460,Video Camera
21461,Speaker
21461,Microwave
21462,Battery
21463,CD
21463,Scanner
21464,Satellite Radio
21465,Car Audio
21466,Camera Lens
21466,MP3 Player
21467,Video Camera
21468,TV
21469,Vacuum Cleaner
21469,CD
21469,Recording Equipment
21470,Washer
21471,Recording Equipment
21472,Video Camera
21473,Bluray
21473,Vacuum Cleaner
21474,Phone
21475,TV
21476,Air Conditioning
21476,Video Camera
21477,Scanner
21478,Bluray
21479,Fax
21480,Air Conditioning
21480,Computer
21481,TV
21482,MP3 Player
21483,Car Audio
21484,Camera Lens
21484,Computer
21484,Vacuum Cleaner
21485,Tool
21485,GPS
21486,GPS
21487,TV
21488,GPS
21489,Scanner
21490,Speaker
21491,Car Audio
21492,Projector
21492,Video Camera
21493,Air Conditioning
21493,Phone
21493,Tool
21494,Phone
21495,GPS
21496,Satellite Radio
21496,Speaker
21497,Phone
21497,Recording Equipment
21498,Air Conditioning
21499,Bluray
21500,Projector
21501,GPS
21502,Satellite Radio
21502,Washer
21502,Battery
21503,Battery
21504,Bluray
21504,Projector
21505,Speaker
21506,CD
21506,Dryer
21507,Air Conditioning
21507,Washer
21508,MP3 Player
21509,Projector
21510,Speaker
21511,Washer
21512,Projector
21513,Vacuum Cleaner
21514,Video Game
21515,TV
21515,Video Camera
21516,Air Conditioning
21517,Speaker
21517,MP3 Player
21518,Computer
21518,Recording Equipment
21519,GPS
21519,Projector
21519,Vacuum Cleaner
21520,Video Game
21521,Dryer
21522,Printer
21523,Car Audio
21524,Video Camera
21524,GPS
21525,Scanner
21526,Projector
21527,Dryer
21528,Camera
21528,MP3 Player
21529,MP3 Player
21530,Satellite Radio
21531,Camera Lens
21532,Tool
21533,Speaker
21533,Car Audio
21534,Scanner
21535,Printer
21536,Air Conditioning
21536,TV
21537,Recording Equipment
21538,CD
21538,Phone
21539,Camera Lens
21539,Dryer
21539,Printer
21540,Bluray
21541,Phone
21542,Recording Equipment
21543,CD
21544,Refridgerator
21544,TV
21545,Fax
21546,Dryer
21547,Washer
21548,Camera Lens
21548,Dryer
21549,Battery
21550,Tool
21551,Fax
21551,Printer
21552,Phone
21553,CD
21554,Air Purifier
21554,Dryer
21555,Battery
21555,Video Game
21555,Vacuum Cleaner
21556,Car Audio
21556,Phone
21556,MP3 Player
21557,GPS
21557,Projector
21558,Tool
21559,Camera Lens
21560,Battery
21561,CD
21562,Fax
21563,Projector
21563,Printer
21564,Washer
21565,Dryer
21566,Refridgerator
21567,Printer
21568,Car Audio
21569,Battery
21570,Car Audio
21571,TV
21572,Microwave
21573,Camera
21573,Car Audio
21574,Air Conditioning
21575,Computer
21575,Video Game
21576,Air Conditioning
21576,Scanner
21577,Camera
21577,Speaker
21578,Video Camera
21579,Computer
21579,Video Game
21580,CD
21580,Computer
21580,Vacuum Cleaner
21581,Projector
21582,Phone
21582,TV
21582,Video Game
21583,DVD
21584,Satellite Radio
21585,Fax
21586,Car Audio
21587,Speaker
21587,Recording Equipment
21588,CD
21589,MP3 Player
21590,Battery
21590,Satellite Radio
21591,Scanner
21591,Speaker
21592,Refridgerator
21593,Car Audio
21594,Speaker
21595,Camera
21596,Washer
21597,Video Camera
21598,Printer
21599,Speaker
21600,Camera
21600,Speaker
21601,Microwave
21601,Camera
21602,Refridgerator
21603,Fax
21604,CD
21604,Washer
21605,DVD
21605,Printer
21606,Air Purifier
21607,Camera Lens
21608,Camera Lens
21609,Recording Equipment
21610,Printer
21611,TV
21612,MP3 Player
21612,Phone
21612,Tool
21613,Tool
21614,Camera
21614,Computer
21614,MP3 Player
21615,Air Conditioning
21616,Microwave
21617,Speaker
21618,Speaker
21619,Vacuum Cleaner
21620,TV
21621,Air Purifier
21622,Satellite Radio
21623,Fax
21624,Camera Lens
21625,Bluray
21625,Recording Equipment
21626,Phone
21627,Vacuum Cleaner
21628,Speaker
21628,Camera Lens
21629,Printer
21630,Fax
21630,Recording Equipment
21631,Video Game
21632,Bluray
21632,Camera Lens
21633,Computer
21634,MP3 Player
21635,Vacuum Cleaner
21636,Bluray
21636,MP3 Player
21636,GPS
21637,Air Purifier
21637,Dryer
21638,Vacuum Cleaner
21639,Air Purifier
21640,Washer
21641,Dryer
21642,Microwave
21643,Vacuum Cleaner
21644,Printer
21645,TV
21646,Camera
21647,Computer
21648,Washer
21649,Bluray
21649,CD
21649,Tool
21650,Video Camera
21651,Computer
21652,Washer
21653,Recording Equipment
21654,CD
21655,Phone
21655,Microwave
21656,Air Purifier
21656,Recording Equipment
21656,Tool
21657,Camera
21657,Fax
21657,MP3 Player
21658,Printer
21658,Vacuum Cleaner
21659,MP3 Player
21659,Fax
21660,Vacuum Cleaner
21661,Speaker
21662,Camera
21663,Air Purifier
21663,Washer
21664,Projector
21664,Scanner
21665,Microwave
21665,Air Conditioning
21666,Air Purifier
21667,Camera
21668,Video Camera
21669,Speaker
21670,DVD
21670,Printer
21671,Vacuum Cleaner
21672,Video Game
21673,Camera
21673,Speaker
21673,Bluray
21674,Air Purifier
21674,Recording Equipment
21674,TV
21675,Vacuum Cleaner
21676,Fax
21677,Air Purifier
21677,Video Camera
21678,Car Audio
21678,TV
21679,Computer
21679,DVD
21680,Fax
21681,Tool
21682,Computer
21683,Fax
21684,Air Conditioning
21685,Camera Lens
21685,Computer
21686,Satellite Radio
21687,Camera
21688,Dryer
21689,CD
21690,Speaker
21690,Air Conditioning
21691,Fax
21691,Recording Equipment
21692,DVD
21693,Tool
21694,Video Game
21695,Camera
21696,Tool
21697,Computer
21698,CD
21699,TV
21699,Recording Equipment
21699,Battery
21700,Bluray
21701,Microwave
21701,Phone
21702,CD
21703,Car Audio
21704,Scanner
21705,Car Audio
21706,GPS
21706,Recording Equipment
21707,Tool
21707,Recording Equipment
21708,CD
21709,Phone
21710,Washer
21711,Microwave
21712,TV
21713,CD
21713,Refridgerator
21713,Video Camera
21714,Refridgerator
21715,Vacuum Cleaner
21715,Scanner
21715,Tool
21716,Air Conditioning
21716,Phone
21717,Refridgerator
21717,Video Camera
21717,Washer
21718,Scanner
21719,Air Purifier
21720,GPS
21721,Video Camera
21722,Battery
21723,Video Camera
21723,Vacuum Cleaner
21724,Fax
21724,Video Game
21725,GPS
21726,Video Game
21727,MP3 Player
21728,GPS
21729,GPS
21730,Satellite Radio
21731,DVD
21732,Dryer
21733,Air Conditioning
21733,GPS
21733,MP3 Player
21734,Camera
21735,Camera
21736,Camera Lens
21737,Video Camera
21738,Microwave
21739,Camera Lens
21740,MP3 Player
21740,Printer
21741,Car Audio
21742,Air Conditioning
21742,MP3 Player
21743,Phone
21744,Washer
21745,Camera
21746,Refridgerator
21747,Refridgerator
21748,Refridgerator
21749,Bluray
21749,Air Purifier
21749,Video Game
21750,Microwave
21750,Car Audio
21751,Video Camera
21752,Speaker
