PID,store_number,business_date,quantity
18744,36,2017/1/17,1
2417,361,2017/1/17,5
17872,171,2017/1/17,4
2268,192,2017/1/17,5
14798,76,2017/1/17,4
18286,262,2017/1/17,1
12682,450,2017/1/17,1
20818,285,2017/1/17,9
21923,358,2017/1/17,1
12925,462,2017/1/17,5
22591,118,2017/1/17,7
15434,304,2017/1/16,7
5702,296,2017/1/16,1
6101,140,2017/1/16,1
828,91,2017/1/16,2
11374,102,2017/1/16,3
16419,80,2017/1/16,1
22216,58,2017/1/16,6
19555,416,2017/1/16,1
23202,425,2017/1/16,1
3200,147,2017/1/16,6
4558,67,2017/1/16,1
9741,266,2017/1/16,1
329,343,2017/1/16,3
2886,84,2017/1/16,1
5597,124,2017/1/16,4
6080,444,2017/1/16,6
13464,293,2017/1/16,6
10781,186,2017/1/16,1
25230,116,2017/1/16,2
21804,215,2017/1/16,3
11040,344,2017/1/16,9
24492,86,2017/1/16,5
9571,238,2017/1/16,3
20317,335,2017/1/16,1
4199,337,2017/1/16,2
17492,486,2017/1/16,1
1371,72,2017/1/16,1
19364,85,2017/1/16,6
22790,281,2017/1/16,6
114,192,2017/1/16,7
6344,354,2017/1/16,6
8591,41,2017/1/16,3
2831,371,2017/1/16,16
3966,256,2017/1/16,2
18624,196,2017/1/16,5
16395,399,2017/1/16,1
13708,75,2017/1/16,4
20189,204,2017/1/16,5
14783,276,2017/1/16,5
24758,494,2017/1/16,1
25020,51,2017/1/16,1
10274,11,2017/1/16,9
23265,435,2017/1/16,4
21655,205,2017/1/16,1
8899,154,2017/1/16,12
2393,240,2017/1/16,1
3212,485,2017/1/16,2
8271,194,2017/1/16,21
12216,454,2017/1/16,1
17042,1,2017/1/16,6
19282,150,2017/1/16,7
4931,260,2017/1/16,2
25032,436,2017/1/16,3
1638,12,2017/1/16,4
3165,57,2017/1/16,2
18948,465,2017/1/16,5
20516,499,2017/1/16,1
21975,302,2017/1/16,5
15541,153,2017/1/16,4
12503,342,2017/1/16,2
7076,109,2017/1/16,6
4830,275,2017/1/16,6
13543,13,2017/1/15,2
15194,237,2017/1/15,3
17240,120,2017/1/15,5
13448,56,2017/1/15,1
17475,294,2017/1/15,34
18805,190,2017/1/15,6
24384,80,2017/1/15,1
21474,213,2017/1/15,4
17526,487,2017/1/15,2
16668,298,2017/1/15,2
16263,454,2017/1/15,1
2287,487,2017/1/15,1
14549,233,2017/1/15,6
13232,67,2017/1/15,4
615,465,2017/1/15,34
5456,472,2017/1/15,7
5033,181,2017/1/15,3
5808,182,2017/1/15,1
112,38,2017/1/15,4
18891,191,2017/1/15,3
12418,388,2017/1/15,7
11669,350,2017/1/15,4
8702,172,2017/1/15,1
19261,128,2017/1/15,3
20930,64,2017/1/15,4
11052,351,2017/1/15,1
18966,369,2017/1/15,1
12416,424,2017/1/15,2
4925,285,2017/1/15,2
5165,360,2017/1/15,4
25074,175,2017/1/15,2
1178,86,2017/1/15,7
1030,332,2017/1/15,7
3677,39,2017/1/15,6
135,105,2017/1/15,9
10030,448,2017/1/15,2
20838,208,2017/1/15,5
1969,467,2017/1/15,3
9746,367,2017/1/15,6
17257,124,2017/1/15,4
2956,164,2017/1/15,4
9137,497,2017/1/15,5
5960,8,2017/1/15,4
10291,495,2017/1/15,2
8647,289,2017/1/15,4
18303,84,2017/1/15,5
13104,348,2017/1/15,4
20548,144,2017/1/15,3
25287,101,2017/1/15,2
4722,10,2017/1/15,2
735,431,2017/1/15,1
1414,199,2017/1/15,25
5161,92,2017/1/15,1
8473,468,2017/1/15,1
4327,498,2017/1/15,1
15859,432,2017/1/15,4
16152,466,2017/1/15,4
11608,22,2017/1/15,6
13334,224,2017/1/15,6
9363,94,2017/1/15,1
22749,242,2017/1/15,7
14841,161,2017/1/15,1
16822,77,2017/1/15,1
25002,368,2017/1/15,1
20938,151,2017/1/15,3
6755,214,2017/1/15,17
13389,251,2017/1/15,3
17576,396,2017/1/15,4
20909,142,2017/1/15,1
19410,455,2017/1/15,5
3930,353,2017/1/15,2
11092,142,2017/1/14,3
5419,167,2017/1/14,4
20301,76,2017/1/14,6
9398,396,2017/1/14,5
6123,130,2017/1/14,5
12661,85,2017/1/14,6
21680,60,2017/1/14,2
1951,298,2017/1/14,3
17260,338,2017/1/14,1
16276,216,2017/1/14,4
17778,330,2017/1/14,1
16214,304,2017/1/14,6
9074,464,2017/1/14,1
20126,201,2017/1/14,2
5409,167,2017/1/14,6
10160,189,2017/1/14,3
21723,193,2017/1/14,5
12711,163,2017/1/14,1
572,195,2017/1/14,7
6381,132,2017/1/14,2
16302,38,2017/1/14,6
18911,312,2017/1/14,2
3333,224,2017/1/14,7
20197,358,2017/1/14,4
11370,21,2017/1/14,7
25278,155,2017/1/14,1
19346,425,2017/1/14,5
15266,224,2017/1/14,5
14903,317,2017/1/14,4
9106,344,2017/1/14,3
7534,451,2017/1/14,1
2577,287,2017/1/14,2
7690,139,2017/1/14,1
13602,274,2017/1/14,1
20349,284,2017/1/14,4
17927,359,2017/1/14,18
20439,364,2017/1/14,3
21755,370,2017/1/14,1
24860,318,2017/1/14,1
7291,440,2017/1/14,9
12241,172,2017/1/14,1
7599,237,2017/1/14,7
3099,345,2017/1/13,5
18365,202,2017/1/13,1
8392,341,2017/1/13,3
22236,60,2017/1/13,1
11584,26,2017/1/13,1
22152,259,2017/1/13,5
19805,392,2017/1/13,7
1301,116,2017/1/13,2
19758,247,2017/1/13,2
18060,138,2017/1/13,1
14442,57,2017/1/13,3
16748,129,2017/1/13,3
15251,477,2017/1/13,1
12155,207,2017/1/13,5
7728,436,2017/1/13,33
19993,347,2017/1/13,5
16343,295,2017/1/13,1
10357,192,2017/1/13,5
7103,422,2017/1/13,3
19707,491,2017/1/13,3
18662,95,2017/1/13,5
12704,172,2017/1/13,2
23783,6,2017/1/13,7
13699,145,2017/1/13,9
5358,282,2017/1/13,3
23904,310,2017/1/13,5
19674,244,2017/1/13,6
17958,270,2017/1/13,7
10089,277,2017/1/13,5
14680,443,2017/1/13,1
1236,333,2017/1/13,6
24004,465,2017/1/13,3
17723,167,2017/1/13,7
1228,463,2017/1/13,4
16781,285,2017/1/13,7
1942,160,2017/1/13,8
8815,232,2017/1/13,1
19638,19,2017/1/13,5
12863,405,2017/1/13,3
5112,340,2017/1/13,3
12446,35,2017/1/13,1
6108,441,2017/1/13,1
15775,72,2017/1/13,6
19641,377,2017/1/13,5
22601,420,2017/1/13,4
5144,216,2017/1/13,12
9283,52,2017/1/13,7
12116,376,2017/1/13,1
13219,429,2017/1/12,1
22018,263,2017/1/12,11
17975,18,2017/1/12,5
9407,292,2017/1/12,1
18921,41,2017/1/12,4
19995,183,2017/1/12,1
10170,292,2017/1/12,1
11142,99,2017/1/12,1
21202,351,2017/1/12,1
22968,483,2017/1/12,4
15879,151,2017/1/12,7
6605,91,2017/1/12,5
6062,337,2017/1/12,6
5965,91,2017/1/12,14
11252,454,2017/1/12,1
8376,409,2017/1/12,6
19128,278,2017/1/12,1
22008,113,2017/1/12,7
2079,230,2017/1/12,6
280,50,2017/1/12,4
4662,187,2017/1/12,7
18105,121,2017/1/12,1
21361,96,2017/1/12,1
10727,366,2017/1/12,4
23032,63,2017/1/12,2
14966,113,2017/1/12,15
864,258,2017/1/12,6
2251,367,2017/1/12,4
22078,154,2017/1/12,1
23438,176,2017/1/12,12
14948,323,2017/1/12,8
21999,229,2017/1/12,7
6211,43,2017/1/12,1
17472,351,2017/1/12,1
6641,145,2017/1/12,3
18242,51,2017/1/12,6
11988,77,2017/1/12,6
14794,444,2017/1/12,2
25100,456,2017/1/12,1
3170,175,2017/1/12,1
5726,336,2017/1/12,5
2800,37,2017/1/12,9
19504,283,2017/1/12,6
18490,283,2017/1/12,2
24113,340,2017/1/12,28
11190,273,2017/1/12,3
16865,378,2017/1/12,5
11581,232,2017/1/12,1
2947,186,2017/1/12,7
11010,407,2017/1/12,1
22527,219,2017/1/12,5
1081,280,2017/1/12,1
16902,143,2017/1/12,5
23848,387,2017/1/12,1
16497,343,2017/1/12,2
25016,453,2017/1/12,1
11195,267,2017/1/12,4
4783,14,2017/1/12,10
1001,435,2017/1/12,4
14405,88,2017/1/12,1
23053,195,2017/1/12,6
8400,455,2017/1/12,2
2773,359,2017/1/12,5
2699,177,2017/1/12,5
5927,171,2017/1/12,1
20212,119,2017/1/12,1
14405,98,2017/1/12,6
5383,400,2017/1/12,5
18709,482,2017/1/12,1
20500,374,2017/1/12,2
12288,123,2017/1/11,3
18797,488,2017/1/11,1
1844,451,2017/1/11,5
18009,469,2017/1/11,1
2686,379,2017/1/11,11
1350,397,2017/1/11,4
4230,299,2017/1/11,6
5837,163,2017/1/11,6
14583,145,2017/1/11,1
24561,113,2017/1/11,2
17643,176,2017/1/11,8
18129,475,2017/1/11,4
9799,307,2017/1/11,2
2175,345,2017/1/11,1
6158,447,2017/1/11,3
18050,209,2017/1/11,5
587,133,2017/1/11,6
21959,292,2017/1/11,2
11590,200,2017/1/11,5
19347,137,2017/1/11,6
14581,411,2017/1/11,6
16634,43,2017/1/11,4
8253,404,2017/1/11,3
23697,430,2017/1/11,3
17334,411,2017/1/11,1
5979,115,2017/1/11,14
24565,350,2017/1/11,5
13800,131,2017/1/11,38
15957,435,2017/1/11,6
226,490,2017/1/11,4
15148,460,2017/1/11,1
9422,265,2017/1/11,15
15475,316,2017/1/11,6
20330,34,2017/1/11,5
8773,53,2017/1/11,1
14559,217,2017/1/11,1
13408,114,2017/1/11,6
2531,367,2017/1/11,3
20758,137,2017/1/11,6
7141,53,2017/1/11,5
7242,433,2017/1/11,5
3184,105,2017/1/11,5
1368,373,2017/1/11,6
2597,486,2017/1/11,2
9411,394,2017/1/11,6
15761,447,2017/1/11,1
17042,477,2017/1/11,6
6771,15,2017/1/11,4
17305,115,2017/1/11,1
14795,224,2017/1/11,4
1767,437,2017/1/11,7
25205,357,2017/1/11,1
17333,40,2017/1/11,4
22139,236,2017/1/11,2
2526,263,2017/1/11,1
6508,466,2017/1/11,8
19537,289,2017/1/11,2
18220,141,2017/1/11,3
9085,424,2017/1/11,6
370,90,2017/1/11,3
23854,130,2017/1/11,5
12413,363,2017/1/11,30
16842,470,2017/1/11,1
16135,199,2017/1/10,2
18279,148,2017/1/10,4
9653,464,2017/1/10,1
1074,76,2017/1/10,3
21754,379,2017/1/10,2
11667,215,2017/1/10,2
11540,239,2017/1/10,3
17375,493,2017/1/10,3
16306,481,2017/1/10,12
23700,187,2017/1/10,6
23186,116,2017/1/10,3
20822,268,2017/1/10,1
11790,263,2017/1/10,3
17418,325,2017/1/10,6
1775,54,2017/1/10,4
7204,181,2017/1/10,7
21679,230,2017/1/10,5
7822,331,2017/1/10,16
5455,208,2017/1/10,2
9768,89,2017/1/10,1
20578,339,2017/1/10,5
17517,359,2017/1/10,3
10453,11,2017/1/10,7
5400,405,2017/1/10,5
16849,289,2017/1/10,2
7496,430,2017/1/10,4
20849,278,2017/1/10,1
22211,304,2017/1/10,1
12122,273,2017/1/10,6
14147,291,2017/1/10,1
22673,71,2017/1/10,4
20287,377,2017/1/10,1
6405,481,2017/1/10,4
21537,454,2017/1/10,4
21380,114,2017/1/10,7
11683,206,2017/1/10,4
8698,319,2017/1/10,10
1935,314,2017/1/10,6
8193,6,2017/1/10,1
23142,476,2017/1/10,1
24838,474,2017/1/10,1
18758,340,2017/1/10,3
3499,328,2017/1/10,6
7070,151,2017/1/10,1
11669,271,2017/1/10,6
17201,298,2017/1/10,6
4387,125,2017/1/10,6
8627,169,2017/1/10,26
2789,238,2017/1/10,7
21728,415,2017/1/10,6
16439,316,2017/1/9,1
16467,146,2017/1/9,3
6663,438,2017/1/9,5
6939,362,2017/1/9,1
19401,269,2017/1/9,12
20406,213,2017/1/9,3
22091,152,2017/1/9,5
20479,124,2017/1/9,7
5760,197,2017/1/9,4
17583,268,2017/1/9,1
22615,468,2017/1/9,5
10713,35,2017/1/9,7
10799,134,2017/1/9,6
14247,192,2017/1/9,12
11587,151,2017/1/9,2
10368,169,2017/1/9,6
518,57,2017/1/9,1
19998,442,2017/1/9,2
5407,366,2017/1/9,6
12128,195,2017/1/9,4
21465,250,2017/1/9,5
1397,456,2017/1/9,4
15235,451,2017/1/9,4
3803,58,2017/1/9,6
18570,171,2017/1/9,5
1723,260,2017/1/9,4
38,44,2017/1/9,1
1599,394,2017/1/9,1
12245,258,2017/1/9,1
16033,306,2017/1/9,1
19923,117,2017/1/9,6
11569,53,2017/1/9,7
23050,69,2017/1/9,4
21590,199,2017/1/9,5
167,369,2017/1/9,7
22013,3,2017/1/9,2
2819,377,2017/1/9,3
20918,124,2017/1/9,1
8517,453,2017/1/9,1
14809,390,2017/1/9,3
24879,323,2017/1/9,10
20816,85,2017/1/9,4
10846,405,2017/1/9,2
5348,238,2017/1/9,1
24947,316,2017/1/9,2
2917,475,2017/1/9,5
16922,152,2017/1/9,1
12409,337,2017/1/9,4
19171,159,2017/1/9,4
3232,201,2017/1/9,18
9153,311,2017/1/9,2
13706,493,2017/1/9,2
7474,58,2017/1/9,6
13486,235,2017/1/9,1
18590,114,2017/1/9,5
5293,251,2017/1/9,6
10205,179,2017/1/8,2
24720,417,2017/1/8,7
20033,421,2017/1/8,2
7274,313,2017/1/8,1
19183,459,2017/1/8,1
20277,156,2017/1/8,6
13512,310,2017/1/8,4
18616,176,2017/1/8,6
11549,376,2017/1/8,3
10439,209,2017/1/8,9
16721,318,2017/1/8,11
14121,284,2017/1/8,7
5714,77,2017/1/8,1
15310,471,2017/1/8,3
6491,282,2017/1/8,3
17945,413,2017/1/8,5
21108,129,2017/1/8,13
11834,26,2017/1/8,1
12191,116,2017/1/8,3
18869,364,2017/1/8,1
7788,128,2017/1/8,6
16163,393,2017/1/8,3
22394,6,2017/1/8,7
10332,250,2017/1/8,9
19907,270,2017/1/8,1
9302,257,2017/1/8,4
10553,190,2017/1/8,1
11183,170,2017/1/8,6
21841,402,2017/1/8,5
6330,25,2017/1/8,1
1868,302,2017/1/8,2
22579,437,2017/1/8,1
18322,45,2017/1/8,2
15518,236,2017/1/8,6
21591,283,2017/1/8,1
6851,209,2017/1/8,2
13540,207,2017/1/8,1
10948,39,2017/1/8,4
19270,324,2017/1/8,3
9339,92,2017/1/8,3
17325,499,2017/1/8,6
3042,185,2017/1/8,1
16770,412,2017/1/8,6
6681,88,2017/1/8,7
25233,206,2017/1/8,1
4902,86,2017/1/8,3
22827,30,2017/1/8,1
20491,416,2017/1/8,2
13642,398,2017/1/8,1
23895,179,2017/1/8,6
10579,349,2017/1/8,4
21620,277,2017/1/8,7
6901,257,2017/1/8,16
6695,321,2017/1/8,2
14543,119,2017/1/8,3
2207,103,2017/1/8,17
23384,278,2017/1/8,7
3784,150,2017/1/8,1
23596,76,2017/1/8,2
58,482,2017/1/8,1
18485,200,2017/1/8,1
20273,133,2017/1/8,6
14254,180,2017/1/8,3
22072,118,2017/1/8,5
10782,194,2017/1/8,7
7907,315,2017/1/8,1
8786,359,2017/1/8,1
22643,24,2017/1/8,3
1144,363,2017/1/8,5
4604,349,2017/1/8,9
6339,441,2017/1/8,4
20453,367,2017/1/8,5
17876,224,2017/1/7,4
1044,46,2017/1/7,11
4774,6,2017/1/7,2
16184,323,2017/1/7,3
10332,12,2017/1/7,18
13453,12,2017/1/7,2
6364,414,2017/1/7,2
4615,398,2017/1/7,3
1229,219,2017/1/7,1
22389,16,2017/1/7,1
9709,261,2017/1/7,1
11773,64,2017/1/7,4
9798,315,2017/1/7,1
24004,214,2017/1/7,3
16574,415,2017/1/7,1
5899,492,2017/1/7,4
14119,51,2017/1/7,1
7938,197,2017/1/7,1
7620,469,2017/1/7,3
24024,134,2017/1/7,9
9366,285,2017/1/7,1
18504,464,2017/1/7,3
21544,3,2017/1/7,1
2175,87,2017/1/7,3
18977,77,2017/1/7,1
20783,186,2017/1/7,7
25155,194,2017/1/7,1
24823,372,2017/1/7,6
16814,88,2017/1/7,6
9181,407,2017/1/7,1
6928,433,2017/1/7,17
8365,370,2017/1/7,6
22842,394,2017/1/7,4
22535,359,2017/1/7,7
21054,285,2017/1/7,1
16837,379,2017/1/7,6
9877,289,2017/1/7,2
21182,77,2017/1/7,3
6412,355,2017/1/7,3
10208,321,2017/1/7,1
14659,188,2017/1/7,2
2115,305,2017/1/7,3
24084,452,2017/1/7,6
1196,460,2017/1/7,1
6980,323,2017/1/7,1
12655,275,2017/1/7,14
4954,261,2017/1/7,4
9719,195,2017/1/7,3
21256,212,2017/1/7,1
13685,271,2017/1/7,5
24001,452,2017/1/7,7
6407,245,2017/1/7,1
4391,454,2017/1/7,4
22695,129,2017/1/7,5
23686,291,2017/1/6,1
13421,357,2017/1/6,1
15612,385,2017/1/6,1
20856,261,2017/1/6,11
8144,251,2017/1/6,1
9697,243,2017/1/6,6
23076,226,2017/1/6,4
21714,232,2017/1/6,3
22066,262,2017/1/6,4
13638,17,2017/1/6,1
11692,457,2017/1/6,18
8423,65,2017/1/6,6
19052,382,2017/1/6,12
9097,341,2017/1/6,4
2153,265,2017/1/6,6
5726,325,2017/1/6,2
16269,204,2017/1/6,3
11474,438,2017/1/6,5
19727,340,2017/1/6,2
17080,71,2017/1/6,1
3329,340,2017/1/6,3
17778,13,2017/1/6,2
1488,453,2017/1/6,8
10465,389,2017/1/6,5
6958,328,2017/1/6,1
1070,251,2017/1/6,1
1160,438,2017/1/6,7
23390,330,2017/1/6,4
9085,114,2017/1/6,6
23503,170,2017/1/6,2
1124,298,2017/1/6,1
13980,467,2017/1/6,2
9342,460,2017/1/6,6
25091,464,2017/1/6,1
11323,73,2017/1/6,4
7840,287,2017/1/6,1
10452,354,2017/1/6,7
5493,379,2017/1/6,1
17253,183,2017/1/6,8
22419,133,2017/1/6,15
2032,89,2017/1/6,4
4511,155,2017/1/6,4
15953,163,2017/1/6,24
23651,165,2017/1/6,3
14915,377,2017/1/5,6
5231,73,2017/1/5,6
3943,180,2017/1/5,6
13519,312,2017/1/5,6
12359,415,2017/1/5,3
15047,254,2017/1/5,2
12827,494,2017/1/5,4
6726,447,2017/1/5,3
24565,415,2017/1/5,2
17689,436,2017/1/5,3
8292,234,2017/1/5,1
23744,220,2017/1/5,5
20369,90,2017/1/5,1
3352,161,2017/1/5,3
13667,118,2017/1/5,1
22160,455,2017/1/5,1
10369,418,2017/1/5,1
9803,265,2017/1/5,5
4432,320,2017/1/5,3
7929,233,2017/1/5,5
14822,159,2017/1/5,7
10549,261,2017/1/5,6
18952,184,2017/1/5,16
6345,412,2017/1/5,2
16147,365,2017/1/5,6
23694,234,2017/1/5,4
23725,84,2017/1/5,11
1134,410,2017/1/5,13
16182,423,2017/1/5,4
9071,233,2017/1/5,6
10628,361,2017/1/5,1
7938,241,2017/1/5,18
699,399,2017/1/5,2
18954,148,2017/1/5,6
9754,18,2017/1/5,5
22854,117,2017/1/5,1
7970,463,2017/1/5,1
1862,117,2017/1/5,2
2290,480,2017/1/5,17
13108,177,2017/1/5,7
13114,243,2017/1/5,3
22810,368,2017/1/5,1
10548,353,2017/1/5,7
10301,144,2017/1/5,1
14018,313,2017/1/5,1
16914,168,2017/1/5,1
12250,170,2017/1/5,6
5402,112,2017/1/5,3
2883,26,2017/1/5,35
14605,91,2017/1/5,6
17963,460,2017/1/5,1
10629,113,2017/1/5,4
24058,239,2017/1/5,3
14437,330,2017/1/5,5
22392,47,2017/1/5,9
23191,132,2017/1/5,4
3970,325,2017/1/5,5
24617,227,2017/1/5,1
1997,455,2017/1/5,2
23828,40,2017/1/5,2
20118,42,2017/1/5,8
6039,193,2017/1/5,2
23967,271,2017/1/5,3
3166,97,2017/1/5,2
1135,18,2017/1/4,6
7598,199,2017/1/4,5
22422,373,2017/1/4,4
12400,269,2017/1/4,4
11692,164,2017/1/4,3
10792,431,2017/1/4,1
3028,460,2017/1/4,12
23825,166,2017/1/4,1
12658,163,2017/1/4,8
11510,75,2017/1/4,4
15602,154,2017/1/4,3
19552,151,2017/1/4,2
4511,449,2017/1/4,3
21445,150,2017/1/4,3
4869,316,2017/1/4,6
10282,378,2017/1/4,5
8995,140,2017/1/4,4
17179,457,2017/1/4,1
15438,198,2017/1/4,6
23495,193,2017/1/4,1
7436,203,2017/1/4,1
20579,11,2017/1/4,1
15671,27,2017/1/4,1
21919,346,2017/1/4,6
5655,6,2017/1/4,2
707,379,2017/1/4,8
9774,174,2017/1/4,4
17660,472,2017/1/4,4
12490,72,2017/1/4,6
20281,274,2017/1/4,3
18082,340,2017/1/4,1
6805,477,2017/1/4,1
21625,45,2017/1/4,4
13630,251,2017/1/4,1
10385,13,2017/1/4,5
16280,268,2017/1/4,5
2294,243,2017/1/4,5
17025,44,2017/1/4,2
9062,217,2017/1/4,1
3659,13,2017/1/4,2
3664,422,2017/1/4,4
23793,442,2017/1/4,5
22925,372,2017/1/4,6
2528,488,2017/1/4,1
18141,84,2017/1/4,3
202,125,2017/1/4,1
10984,91,2017/1/4,3
6807,243,2017/1/4,1
5548,303,2017/1/4,4
23013,390,2017/1/4,2
6399,53,2017/1/4,5
16365,256,2017/1/4,10
8189,338,2017/1/4,4
13207,499,2017/1/4,4
15694,98,2017/1/4,19
10945,60,2017/1/4,1
5694,72,2017/1/4,1
2225,337,2017/1/4,3
7715,344,2017/1/4,3
6907,224,2017/1/3,3
4323,132,2017/1/3,4
10318,148,2017/1/3,15
21396,323,2017/1/3,6
5382,7,2017/1/3,1
23185,253,2017/1/3,4
23699,354,2017/1/3,1
21099,412,2017/1/3,3
2424,29,2017/1/3,1
23611,433,2017/1/3,11
19859,302,2017/1/3,4
12803,196,2017/1/3,1
996,487,2017/1/3,1
11729,243,2017/1/3,16
3299,83,2017/1/3,4
9981,385,2017/1/3,4
14131,169,2017/1/3,6
11972,196,2017/1/3,4
18237,366,2017/1/3,2
15018,33,2017/1/3,4
20354,327,2017/1/3,2
5285,10,2017/1/3,12
22711,202,2017/1/3,2
638,196,2017/1/3,7
15784,296,2017/1/3,6
7938,303,2017/1/3,4
5732,116,2017/1/3,2
17532,240,2017/1/3,6
12096,28,2017/1/3,15
3667,13,2017/1/3,4
8115,337,2017/1/3,2
20226,374,2017/1/3,1
16874,331,2017/1/3,4
1290,254,2017/1/3,6
22328,190,2017/1/3,30
14083,338,2017/1/3,3
21380,281,2017/1/3,4
9978,9,2017/1/3,3
24991,93,2017/1/3,2
3789,378,2017/1/3,6
13462,157,2017/1/3,1
1930,44,2017/1/3,3
22296,134,2017/1/3,1
10134,416,2017/1/3,1
19486,133,2017/1/3,2
11033,367,2017/1/3,3
19136,310,2017/1/3,4
872,343,2017/1/3,8
5402,428,2017/1/3,1
891,266,2017/1/3,1
15239,5,2017/1/3,11
2372,341,2017/1/3,15
23704,427,2017/1/3,5
13377,448,2017/1/3,5
19924,307,2017/1/3,1
13772,303,2017/1/3,1
11967,375,2017/1/3,3
11685,486,2017/1/3,5
10577,71,2017/1/3,7
13926,393,2017/1/3,4
5120,160,2017/1/3,4
8108,500,2017/1/3,1
15167,356,2017/1/3,6
17568,89,2017/1/3,1
21895,295,2017/1/3,1
9408,293,2017/1/3,3
12431,1,2017/1/2,1
20923,406,2017/1/2,1
21301,422,2017/1/2,9
22774,369,2017/1/2,9
7091,263,2017/1/2,5
10010,104,2017/1/2,5
7412,462,2017/1/2,3
19451,262,2017/1/2,20
25045,62,2017/1/2,1
10431,175,2017/1/2,1
4844,318,2017/1/2,36
20954,51,2017/1/2,2
18366,80,2017/1/2,1
10115,456,2017/1/2,1
9696,116,2017/1/2,1
24595,253,2017/1/2,2
13108,372,2017/1/2,6
5762,232,2017/1/2,4
5381,376,2017/1/2,13
18017,282,2017/1/2,1
21916,130,2017/1/2,5
19678,144,2017/1/2,1
24516,34,2017/1/2,6
3473,457,2017/1/2,2
18129,449,2017/1/2,4
5405,132,2017/1/2,1
1681,237,2017/1/2,1
4961,157,2017/1/2,6
3340,437,2017/1/2,3
14667,385,2017/1/2,5
11260,87,2017/1/2,5
1691,433,2017/1/2,1
10839,327,2017/1/2,1
20055,195,2017/1/2,1
221,241,2017/1/2,7
12654,485,2017/1/2,2
21885,302,2017/1/2,1
19562,471,2017/1/2,4
6832,299,2017/1/2,5
10597,268,2017/1/2,1
4959,468,2017/1/2,4
5690,62,2017/1/2,1
2777,362,2017/1/2,10
12100,446,2017/1/2,1
24894,183,2017/1/2,3
7536,20,2017/1/2,9
9085,286,2017/1/2,2
520,66,2017/1/2,1
18917,139,2017/1/2,5
1892,92,2017/1/2,15
17045,387,2017/1/2,6
12286,484,2017/1/2,4
5842,500,2017/1/2,1
14123,225,2017/1/1,3
19689,403,2017/1/1,4
11471,89,2017/1/1,2
23046,364,2017/1/1,26
21661,79,2017/1/1,2
5674,86,2017/1/1,6
24143,294,2017/1/1,1
22349,453,2017/1/1,3
11841,36,2017/1/1,4
8854,140,2017/1/1,12
13293,226,2017/1/1,4
2677,186,2017/1/1,3
5068,431,2017/1/1,6
17313,139,2017/1/1,11
14570,117,2017/1/1,5
21747,164,2017/1/1,11
23654,83,2017/1/1,1
3337,363,2017/1/1,2
23300,106,2017/1/1,6
13373,438,2017/1/1,7
23771,229,2017/1/1,1
10057,289,2017/1/1,2
4606,395,2017/1/1,1
15680,344,2017/1/1,4
5816,330,2017/1/1,2
15541,352,2017/1/1,1
9586,76,2017/1/1,18
22424,258,2017/1/1,7
2676,302,2017/1/1,2
12998,384,2017/1/1,7
15882,364,2017/1/1,3
17449,217,2017/1/1,7
21527,244,2017/1/1,15
2028,347,2017/1/1,2
13814,18,2017/1/1,5
6241,108,2017/1/1,7
8471,363,2017/1/1,2
22188,130,2017/1/1,5
8001,384,2017/1/1,5
10960,330,2017/1/1,12
4680,363,2017/1/1,5
5949,77,2017/1/1,3
1259,11,2017/1/1,1
6837,328,2017/1/1,6
7709,486,2017/1/1,1
15899,9,2017/1/1,6
20059,15,2017/1/1,6
20644,446,2017/1/1,2
14029,64,2017/1/1,6
23492,319,2017/1/1,3
2278,209,2017/1/1,9
22690,471,2017/1/1,9
15420,78,2017/1/1,5
6355,26,2017/1/1,19
12551,451,2017/1/1,5
12759,489,2017/1/1,6
16134,23,2017/1/1,2
18276,340,2017/1/1,9
22607,283,2017/1/1,1
9805,475,2017/1/1,8
6411,122,2017/1/1,6
5111,350,2017/1/1,7
23207,221,2017/1/1,6
5972,462,2017/1/1,1
6765,93,2017/1/1,6
10824,186,2017/1/1,7
20962,199,2017/1/1,5
23043,255,2019/3/15,3
23053,452,2019/3/15,5
17077,203,2019/3/15,6
23915,162,2019/3/15,4
9496,63,2019/3/15,4
17354,99,2019/3/15,2
17900,374,2019/3/15,1
10517,387,2019/3/15,5
13764,353,2019/3/15,2
20458,251,2019/3/15,3
10476,317,2019/3/15,2
9478,462,2019/3/15,5
18697,456,2019/3/15,7
8257,105,2019/3/15,6
20224,166,2019/3/15,4
14444,454,2019/3/16,1
16783,398,2019/3/16,2
12073,40,2019/3/16,4
21294,451,2019/3/16,4
23627,357,2019/3/16,3
6658,141,2019/3/16,3
21314,300,2019/3/16,6
4475,163,2019/3/16,6
1460,263,2019/3/16,2
17943,215,2019/3/16,3
4499,340,2019/3/16,6
24201,389,2019/3/16,3
1499,24,2019/3/16,1
19514,240,2019/3/16,14
5163,388,2019/3/16,7
4439,461,2019/3/16,2
441,57,2019/3/16,2
11958,376,2019/3/16,6
20989,16,2019/3/16,2
6435,151,2019/3/16,3
17734,3,2019/3/16,7
19569,489,2019/3/16,1
19225,412,2019/3/16,1
3791,188,2019/3/16,1
9323,127,2019/3/16,4
2504,335,2019/3/16,4
6816,373,2019/3/16,1
21140,16,2019/3/16,3
4240,142,2019/3/16,2
9062,92,2019/3/16,3
23172,266,2019/3/16,5
18696,283,2019/3/16,1
10482,27,2019/3/16,6
